0	10
1	12
2	9
3	12
4	12
5	12
6	12
7	9
8	9
9	9
10	9
11	12
12	12
13	12
14	12
15	12
16	12
17	12
18	5
19	11
20	11
21	11
22	11
23	5
24	5
25	5
26	5
27	5
28	5
29	5
30	6
31	6
32	6
33	7
34	5
35	5
36	5
37	7
38	7
39	7
40	11
41	12
42	8
43	8
44	12
45	12
46	2
47	12
48	12
49	6
50	7
51	7
52	7
53	12
54	12
55	1
56	1
57	10
58	10
59	10
60	12
61	9
62	7
63	6
64	6
65	6
66	6
67	6
68	5
69	4
70	5
71	3
72	12
73	3
74	3
75	2
76	8
77	2
78	12
79	12
80	5
81	5
82	5
83	5
84	5
85	5
86	5
87	5
88	5
89	5
90	5
91	5
92	5
93	5
94	5
95	5
96	2
97	5
98	5
99	5
100	5
101	5
102	5
103	5
104	5
105	5
106	5
107	9
108	9
109	9
110	9
111	9
112	2
113	9
114	8
115	8
116	8
117	8
118	8
119	8
120	8
121	8
122	8
123	6
124	12
125	5
126	5
127	5
128	5
129	5
130	5
131	5
132	3
133	3
134	3
135	3
136	3
137	3
138	3
139	0
140	0
141	0
142	0
143	6
144	0
145	0
146	0
147	1
148	5
149	12
150	12
151	12
152	12
153	7
154	7
155	7
156	7
157	7
158	7
159	7
160	6
161	6
162	6
163	5
164	6
165	6
166	6
167	6
168	6
169	6
170	6
171	6
172	6
173	6
174	6
175	6
176	6
177	6
178	6
179	6
180	6
181	6
182	6
183	4
184	6
185	5
186	6
187	6
188	6
189	6
190	6
191	4
192	12
193	12
194	12
195	12
196	7
197	7
198	7
199	11
200	7
201	7
202	7
203	7
204	7
205	7
206	7
207	7
208	7
209	7
210	7
211	7
212	7
213	9
214	9
215	9
216	6
217	9
218	6
219	6
220	6
221	6
222	6
223	6
224	6
225	6
226	10
227	10
228	10
229	10
230	10
231	10
232	10
233	10
234	12
235	12
236	12
237	7
238	12
239	11
240	13
241	11
242	11
243	10
244	11
245	11
246	6
247	6
248	11
249	12
250	12
251	12
252	7
253	7
254	7
255	4
256	12
257	12
258	12
259	9
260	8
261	8
262	8
263	8
264	8
265	8
266	8
267	5
268	9
269	8
270	8
271	8
272	8
273	8
274	9
275	4
276	4
277	4
278	4
279	4
280	4
281	4
282	4
283	4
284	0
285	0
286	0
287	0
288	0
289	11
290	11
291	11
292	11
293	11
294	11
295	3
296	8
297	9
298	12
299	5
300	8
301	8
302	8
303	9
304	9
305	9
306	4
307	4
308	1
309	4
310	4
311	4
312	4
313	4
314	4
315	4
316	4
317	4
318	4
319	1
320	1
321	0
322	2
323	1
324	2
325	2
326	2
327	1
328	2
329	0
330	2
331	2
332	3
333	1
334	7
335	7
336	7
337	7
338	7
339	7
340	7
341	9
342	7
343	7
344	7
345	7
346	3
347	7
348	7
349	7
350	9
351	7
352	7
353	7
354	7
355	7
356	7
357	7
358	7
359	7
360	7
361	7
362	12
363	7
364	12
365	7
366	7
367	7
368	12
369	6
370	6
371	6
372	3
373	4
374	4
375	4
376	4
377	4
378	4
379	3
380	3
381	3
382	3
383	3
384	3
385	3
386	3
387	3
388	3
389	11
390	3
391	3
392	3
393	3
394	3
395	10
396	10
397	10
398	5
399	5
400	5
401	5
402	0
403	5
404	5
405	5
406	5
407	5
408	5
409	5
410	5
411	5
412	5
413	5
414	5
415	5
416	5
417	5
418	5
419	5
420	5
421	5
422	5
423	5
424	5
425	12
426	12
427	12
428	12
429	9
430	10
431	10
432	10
433	10
434	10
435	10
436	7
437	10
438	10
439	12
440	7
441	7
442	7
443	6
444	7
445	7
446	7
447	13
448	13
449	9
450	9
451	9
452	9
453	9
454	9
455	9
456	9
457	12
458	12
459	12
460	12
461	12
462	12
463	3
464	8
465	8
466	8
467	8
468	8
469	8
470	8
471	9
472	9
473	7
474	5
475	5
476	7
477	5
478	7
479	9
480	7
481	5
482	9
483	7
484	8
485	5
486	0
487	8
488	8
489	8
490	9
491	8
492	8
493	8
494	8
495	8
496	8
497	12
498	11
499	11
500	11
501	9
502	9
503	9
504	9
505	12
506	5
507	5
508	5
509	5
510	5
511	5
512	5
513	5
514	5
515	5
516	12
517	12
518	12
519	12
520	12
521	13
522	6
523	6
524	6
525	6
526	6
527	6
528	6
529	6
530	6
531	6
532	6
533	6
534	6
535	6
536	6
537	12
538	12
539	6
540	6
541	6
542	6
543	6
544	5
545	5
546	7
547	5
548	5
549	5
550	5
551	5
552	5
553	5
554	5
555	5
556	5
557	5
558	5
559	5
560	9
561	9
562	0
563	5
564	5
565	5
566	5
567	5
568	5
569	5
570	6
571	6
572	6
573	6
574	6
575	8
576	11
577	9
578	9
579	5
580	1
581	9
582	13
583	13
584	5
585	5
586	5
587	5
588	5
589	5
590	5
591	5
592	5
593	5
594	9
595	9
596	9
597	9
598	9
599	9
600	5
601	9
602	9
603	9
604	9
605	9
606	11
607	11
608	13
609	8
610	8
611	8
612	8
613	5
614	8
615	8
616	12
617	12
618	0
619	1
620	1
621	6
622	6
623	6
624	6
625	6
626	6
627	6
628	6
629	6
630	5
631	6
632	6
633	6
634	6
635	6
636	6
637	6
638	6
639	13
640	13
641	5
642	5
643	5
644	11
645	5
646	5
647	5
648	5
649	5
650	13
651	11
652	11
653	5
654	5
655	5
656	5
657	5
658	5
659	4
660	6
661	6
662	6
663	6
664	6
665	6
666	9
667	6
668	6
669	6
670	6
671	6
672	6
673	6
674	6
675	5
676	5
677	5
678	7
679	13
680	13
681	13
682	13
683	11
684	11
685	11
686	4
687	13
688	6
689	6
690	6
691	6
692	6
693	6
694	6
695	6
696	6
697	6
698	6
699	6
700	6
701	6
702	6
703	6
704	6
705	6
706	6
707	9
708	7
709	5
710	1
711	1
712	5
713	5
714	5
715	5
716	5
717	5
718	5
719	5
720	5
721	5
722	5
723	5
724	5
725	7
726	5
727	5
728	5
729	5
730	5
731	5
732	5
733	5
734	5
735	5
736	5
737	5
738	5
739	5
740	5
741	5
742	9
743	12
744	12
745	12
746	12
747	12
748	5
749	5
750	5
751	5
752	5
753	5
754	9
755	9
756	9
757	9
758	11
759	13
760	11
761	11
762	11
763	11
764	11
765	5
766	5
767	13
768	13
769	13
770	13
771	5
772	9
773	9
774	9
775	9
776	9
777	9
778	9
779	4
780	4
781	0
782	5
783	5
784	11
785	11
786	12
787	12
788	12
789	5
790	5
791	5
792	9
793	5
794	5
795	5
796	7
797	3
798	9
799	9
800	9
801	13
802	13
803	13
804	9
805	9
806	9
807	12
808	12
809	8
810	13
811	6
812	6
813	6
814	6
815	6
816	6
817	12
818	12
819	13
820	13
821	5
822	5
823	5
824	5
825	5
826	5
827	6
828	6
829	6
830	6
831	6
832	12
833	12
834	12
835	12
836	12
837	2
838	12
839	11
840	2
841	0
842	0
843	0
844	0
845	13
846	13
847	13
848	6
849	5
850	5
851	5
852	5
853	5
854	5
855	5
856	5
857	5
858	13
859	13
860	5
861	5
862	5
863	5
864	5
865	5
866	6
867	6
868	6
869	6
870	6
871	6
872	6
873	6
874	6
875	6
876	6
877	6
878	6
879	6
880	6
881	6
882	7
883	7
884	6
885	6
886	6
887	6
888	6
889	6
890	6
891	6
892	5
893	6
894	5
895	6
896	6
897	8
898	6
899	6
900	6
901	6
902	6
903	6
904	6
905	6
906	9
907	9
908	7
909	7
910	1
911	1
912	1
913	4
914	4
915	4
916	1
917	9
918	9
919	9
920	9
921	11
922	11
923	11
924	11
925	5
926	5
927	5
928	5
929	5
930	5
931	5
932	5
933	5
934	12
935	12
936	12
937	3
938	6
939	4
940	4
941	4
942	4
943	4
944	4
945	4
946	4
947	4
948	13
949	13
950	13
951	13
952	13
953	13
954	2
955	7
956	7
957	7
958	7
959	7
960	7
961	13
962	13
963	13
964	8
965	0
966	3
967	3
968	3
969	3
970	8
971	4
972	7
973	7
974	7
975	12
976	8
977	8
978	6
979	11
980	11
981	11
982	11
983	11
984	3
985	13
986	13
987	13
988	13
989	13
990	13
991	13
992	13
993	13
994	13
995	13
996	13
997	13
998	13
999	13
1000	13
1001	13
1002	2
1003	2
1004	2
1005	2
1006	2
1007	6
1008	1
1009	4
1010	2
1011	4
1012	4
1013	2
1014	4
1015	4
1016	4
1017	0
1018	0
1019	5
1020	5
1021	5
1022	5
