0	8
1	8
2	0
3	4
4	2
5	2
6	8
7	1
8	2
9	8
10	1
11	2
12	1
13	2
14	1
15	8
16	0
17	0
18	8
19	8
20	0
21	16
22	16
23	0
24	1
25	4
26	16
27	4
28	16
29	8
30	8
31	8
32	8
33	8
34	8
35	8
36	4
37	8
38	7
39	4
40	8
41	2
42	4
43	4
44	6
45	5
46	4
47	5
48	6
49	5
50	14
51	5
52	14
53	4
54	5
55	0
56	0
57	4
58	8
59	5
60	7
61	16
62	16
63	16
64	16
65	0
66	0
67	8
68	8
69	0
70	5
71	0
72	16
73	0
74	8
75	0
76	0
77	0
78	0
79	8
80	10
81	1
82	16
83	5
84	0
85	4
86	1
87	4
88	4
89	16
90	16
91	4
92	4
93	4
94	9
95	9
96	1
97	0
98	9
99	0
100	17
101	1
102	5
103	5
104	9
105	9
106	7
107	1
108	5
109	9
110	9
111	9
112	1
113	9
114	0
115	9
116	1
117	9
118	9
119	1
120	9
121	2
122	0
123	0
124	0
125	5
126	9
127	9
128	9
129	0
130	9
131	17
132	5
133	0
134	0
135	0
136	0
137	9
138	9
139	3
140	5
141	5
142	5
143	5
144	9
145	9
146	0
147	9
148	0
149	9
150	0
151	5
152	0
153	0
154	9
155	9
156	0
157	2
158	2
159	9
160	14
161	0
162	9
163	9
164	9
165	9
166	0
167	9
168	0
169	9
170	1
171	5
172	1
173	17
174	0
175	9
176	7
177	1
178	17
179	17
180	0
181	2
182	9
183	0
184	17
185	9
186	9
187	0
188	5
189	0
190	0
191	17
192	17
193	17
194	17
195	9
196	17
197	0
198	0
199	9
200	0
201	0
202	0
203	15
204	5
205	0
206	10
207	0
208	10
209	0
210	17
211	17
212	17
213	0
214	4
215	4
216	5
217	2
218	2
219	10
220	10
221	2
222	10
223	4
224	2
225	5
226	2
227	10
228	1
229	0
230	4
231	0
232	0
233	5
234	5
235	18
236	18
237	10
238	0
239	2
240	10
241	1
242	2
243	18
244	10
245	4
246	0
247	0
248	0
249	1
250	10
251	10
252	10
253	10
254	18
255	1
256	0
257	0
258	18
259	18
260	18
261	18
262	1
263	10
264	10
265	2
266	0
267	18
268	0
269	10
270	2
271	1
272	1
273	1
274	1
275	1
276	1
277	2
278	13
279	3
280	0
281	0
282	0
283	0
284	0
285	5
286	4
287	11
288	1
289	11
290	18
291	18
292	5
293	0
294	2
295	5
296	10
297	2
298	10
299	10
300	10
301	15
302	18
303	18
304	2
305	2
306	2
307	6
308	2
309	2
310	10
311	10
312	2
313	2
314	2
315	2
316	2
317	2
318	2
319	2
320	10
321	0
322	4
323	18
324	31
325	18
326	18
327	18
328	18
329	31
330	10
331	11
332	11
333	18
334	18
335	18
336	18
337	10
338	18
339	19
340	10
341	16
342	16
